target,count,ra,e_ra,dec,e_dec
BF OPH,6,256.5250127716667,0.0019649679696642926,-26.579338333333336,0.0016079479676504524
HD109591,6,189.02718731000002,0.0017945386755580332,-42.852938333333334,0.0005024108544481472
HD16978,6,39.88890407333333,0.0013287376773571669,-68.26845166666668,0.0004176801008732349
HD-193452,6,305.1960348566667,0.00013454907708707417,-14.78364,0.00040353438515185826
HR2791,6,109.640846615,0.0017958955698566482,-39.213253333333334,0.0010633092996221141
HD077825,6,136.08471981166667,0.001007547971437921,-15.914151666666667,0.0015152348552840483
HR2912,6,113.62145314333333,0.0006548967394230267,-26.119255,0.0008001187411870725
X_SGR,6,266.88973212499997,0.0007012568355875591,-27.831265000000002,0.0018744465849949703
HD-102584,6,177.06696319,0.0033497388169920015,-66.81483333333334,0.001128710178330671
A_HR2912,6,113.62215694000001,0.0014455168336402085,-26.11311166666667,0.0016528208211013587
HD817157,6,55.121309673333336,0.002608462517589321,-47.925005,0.0006551869962074553
GJ1077,6,79.25178976166667,0.006431690181892616,-78.29051166666666,0.0025692365921912335
NOI-103302,6,142.56622744833334,0.0006435733358208722,-18.843378333333334,0.0021491246279967072
OGLE-SMC-CEP-4083,6,17.242068006666667,0.008537783752727974,-72.60696166666666,0.0007102229696856281
NOI-101195,6,206.0253081,0.0003457585871763737,-32.52166333333333,0.0016793768685620287
EM AS  220,6,257.53325786833335,0.0005358860077341017,-27.256713333333334,0.002237638636300818
HD61447,6,114.571862125,0.0016670384443247038,-27.146071666666668,0.0015053161351248944
NOI-103322,6,212.92868976333332,0.0009895444599108067,-29.973564999999997,0.001354928042369432
NG0518-3633-34149,6,79.52423698666666,0.0007818719147751353,-37.737075,0.0009449603166276194
HD10939,6,26.525143328333332,0.0004427515011126294,-53.523734999999995,0.00020206434618666468
SU_CRU,6,184.57016587500001,0.0021082818321416117,-63.283105,0.0027075505535453025
HD174356_9_2,6,282.7853513383333,0.00034441855592149616,-24.384968333333333,0.00040291024641526637
HD146546,6,244.58833814333332,0.0017764055293609906,-36.565965,0.00020935615586696585
NG2126-1652-08696,6,321.6189341616667,0.0008736583110280008,-16.089816666666668,0.0010296730872794975
BD-104948A,6,286.58777166166664,0.0008457465671253999,-10.717039999999999,0.0013494887920981
HD84809,6,146.42470883833332,0.0004729466900748869,-57.18767666666667,9.5847100458837e-05
HD-185256,6,294.83742231,0.000764697481398896,-29.741125,0.0010815867972554746
GJ2128,6,259.17329333,0.0007096071203301436,8.059028333333332,0.0003556636988321971
BP_CIR,6,221.67699467166668,0.0005620503538776401,-61.463298333333334,0.0004611471204141382
HD-133631,6,226.86181152333333,0.002358957242679024,-49.08922833333333,0.0022226778144077914
B_20CNC,6,125.84547249666667,0.0017222361719251944,18.332626666666666,0.00029131884022009266
BD-100047,6,4.774549671666667,0.00455304603947451,-9.964265,0.0012727097076713045
RR CEN,6,214.23522018166668,0.0018513923891837535,-57.85575333333333,0.0007858668250196424
BD-094191,6,234.84111467333332,0.001291635119885593,-10.273676666666667,0.0009650215887045757
B_34CNC,6,128.17075689499998,0.0016863799239385218,10.066699999999999,0.00034641016151389423
HATS700-028,6,200.00405295833335,0.0006210237897660247,-47.70833833333333,0.00018851171493410057
HD14744,6,35.40619203333333,0.0023300126828064345,-34.836135,0.002261015258682914
A_HR2755,6,108.94916268166666,0.001207989142065406,-23.736345,0.0017907177332006083
A_HR2629,6,105.423154995,0.0006652431353728807,4.820158333333333,0.001154424820708092
HD184768,6,293.9993335166667,0.001252889739478147,0.09121,0.0005191146308860955
HD329868,6,236.6311218,0.001483776199968314,-47.23578333333333,0.0005752796421432091
IC2714NO.5,6,169.34396045999998,0.004131475121176326,-62.82991833333333,0.0016707772642302033
A_20CNC,6,125.83718647666666,0.0022263346255129526,18.329133333333335,0.001355649905641932
HD214291,6,339.451806015,0.0006450345711098932,-39.85671,0.001053717229620663
B_34HYA,6,144.46749569166667,0.0009804697395426917,-9.421595,0.001973076278302666
HD112283,6,193.921022495,0.00233369952116796,-3.5504116666666667,0.0008418174782377184
HD18632,6,45.00995819333334,0.0013171044112249876,7.748866666666667,0.0014695532200871301
HD186843,6,296.6538418466667,0.002777542356012673,7.0537116666666675,0.0007285442105091076
HD86133,6,149.25564865333334,0.0008343520306808088,19.761016666666666,0.0011849500692690472
HIP57331,6,176.3214711533333,0.001184063533387282,-57.57615333333333,0.0004385278402393255
TYC1333-449-1,6,98.75257865166667,0.0007055832370333276,18.17549,0.0007171331814940394
SAND1279,6,132.87439351666666,0.002409725158176513,11.84145,0.001380289824638048
HD-130259,6,221.93997082833334,0.0015828468485024662,-26.08663833333333,0.0026166957535538556
XX SGR,6,276.18682430166666,0.0007147569878102719,-16.796319999999998,0.002009656687097628
HATS803-003,6,282.63086698666666,0.504711785720012,-69.596505,0.719015904295588
HATS802-007,6,277.40370527333334,0.001094330351199785,-64.84229333333333,0.00028876749586082294
LRC02_E1_0136,6,280.32301050666666,0.0020431836358296086,6.53231,0.00035535897343436784
SW2359-1536,6,359.76158647666665,0.0014219481357219713,-15.611476666666666,0.0009222291833738972
HD077370,6,134.85246698666666,0.002338890362624281,-59.08329833333334,0.0007574540690159263
A_HR2791,6,109.64213481,0.0021067827021322124,-39.206804999999996,0.0018519476234468396
A_HR4502,6,175.33505448666665,0.0015347619786486887,-43.09184833333333,0.0027569070834299516
NGC6705NO899,6,282.78750596833333,0.0006524890157808056,-6.2813316666666665,0.0009062321262607899
HD176386,6,285.4113856433333,0.0017894316469877084,-36.8913,0.0003625465487402759
NGC6705NO686,6,282.8142281433333,0.0010018090367523273,-6.28193,0.000978631697831541
NGC6705NO669,6,282.81784485833333,0.001205791607288812,-6.310008333333333,0.0009924800585738613
HIP64965,6,199.735251525,0.002642413235666429,-3.0720433333333332,0.0007833177303412284
CWW_093,6,289.09156981,0.0006451900913535334,-15.7709,0.0012885030073694333
SZ_AQL,6,286.16477564666667,0.0008984743229971657,1.3084483333333334,0.000972695567311089
ZI-484,6,86.94012832833333,0.0014952073589642935,-9.668275,0.0015614960774832723
HIP64150,6,197.21164981,0.0005123040679853096,5.204491666666667,0.0003220196681366027
LMC512.27.14769,6,77.483826525,0.0026543745646375023,-65.72763,0.001229292479440278
HD110668,6,190.99378180166664,0.0019125099857807762,-35.12323833333333,0.0008572144811336657
NGC6705NO1446,6,282.7313901833333,0.0028708566741166485,-6.2714533333333335,0.001155900803125689
BLG241.4_145709,6,271.54975004333335,0.002825906432820277,-26.23416,0.0009183027823105504
HATS755-007,6,14.224466661666668,0.0009956963243762274,-57.473366666666664,0.0010425865271840797
HD074591,6,131.25681513333333,0.0016777047454102564,5.681241666666668,0.0012288599052239426
TOI-697,6,69.70484194000001,0.0015300003564946323,-36.68280333333333,0.0011516017830266987
HD35490A,6,80.83913495,0.001693480223109273,-36.67089,0.0008407615595454002
HD84305,6,145.773237125,0.002417133777059707,-43.272969999999994,0.0009224315692763819
HD148998,6,247.8912444883333,0.0004175538669152756,8.300241666666667,0.00023894908802157163
HD16754,6,39.95106652333333,0.0014455952802083453,-42.89285666666667,7.339391436914773e-05
NOI-103406,6,58.264343515,0.00034075537447133327,-30.804811666666666,0.0006785990470554705
HD46089,6,97.949611015,0.001388319161876539,11.541635,0.0005345933033621584
HD106218,6,183.34142184833334,0.0015386120295125228,-56.89427666666666,0.00023114209194235468
HIP35992,6,111.25183184833334,0.0013421625897567255,-38.349325,0.0007150034964949538
SAND1607,6,133.09001814333334,0.0031050183927500787,11.842393333333334,0.0016856175920621534
OBJ1458,6,132.76490115333334,0.003012812574156107,11.871723333333334,0.001733074339625258
HD101065_8_0,6,174.40334110499998,0.0006871628301812488,-46.709939999999996,0.000849140742160519
FN_AQL,6,288.1976011983333,0.0005500875130510309,3.559135,0.0011295618619624262
SERAM-0545+0904,6,86.34708601666667,0.0004926105134404081,9.070683333333333,0.0003123246174520821
FO VIR,6,202.44361453333332,0.0008658524119653313,1.0955366666666666,0.0008026124012664822
HD-7082,6,17.531767308333333,0.0010241691979249931,-57.69453333333333,0.0008651396804376175
EX-LUP,6,240.7746343,0.002915292802808925,-40.30676833333333,0.0006248653188210344
BD-1_469,6,49.59318846666667,0.0006289871515943162,-0.93064,0.0006950395672190683
OBJ1334,6,132.86903536833333,0.0045814646415738595,11.835668333333333,0.0013377655499629403
LTT9779,6,358.6711368016667,0.0012893210074564215,-37.627215,0.00031162477436806266
HIP88399,6,270.761426015,0.00041494457543479957,-51.64981,0.00036726012579609886
TZ-MEN,6,82.551597635,0.008053084121570037,-84.783765,0.0006893402643120593
LRC07_E2_0307,6,277.74925416166667,0.0016376453964149988,7.181674999999999,0.00048603497816527685
HD100069,6,172.74949138666668,0.0020689829494392386,9.618053333333334,0.0012820556410181405
SRA04_E2_0106,6,94.80624999499999,0.0018423379949959336,-4.635033333333333,0.0008014653246815276
V CEN,6,218.13971698666668,0.0018320503182012544,-56.888945,0.0004505885040697416
HD14228,6,34.124685875000004,0.0004774372696688055,-51.51377,0.00020149441679644795
HIP33392,6,104.183456985,0.0037263642835408516,-60.688645,0.0014957239050045932
HD150193,6,250.073286105,0.000754766242376455,-23.895015,0.001397737457464097
HIP4691,6,15.077703655,0.0019821872617261076,-25.615018333333335,0.0021747589904785283
MAESTRO-1,6,272.1135074983333,0.0027609535421425167,-29.910865,0.0013720313407501886
HD149989,6,250.18687578166669,0.00027426818732561377,-51.478635,0.000136930639374612
HD-118551,6,204.86681531833332,0.004607702516482257,-63.985785,0.0007435791820619413
LRA01_E2_1123,6,100.45250263333334,0.0024844706101612244,-0.5865250000000001,0.00041812677503359855
FM_DEL,6,308.4335955033333,0.001848207847015385,16.271368333333335,0.0031119859682637377
HD-68826,6,122.97449249833333,0.0007921855258079822,-48.749935,0.0021893263804151912
HIP36512,6,112.66576263333333,0.00020586168693077515,-15.994396666666667,0.0015592904369187467
HIP44997,6,137.47205768333333,0.0007520493995071899,14.455931666666666,0.000542085479113913
OBJ1955,6,132.74714434833334,0.003835457159627229,11.994543333333333,0.0006785179928835192
HD-110666,6,191.00527851333334,0.0011024761872239662,-28.32433,0.0017771212676685711
OBJ587,6,132.91332333,0.0028825465171915866,11.708111666666667,0.0013138708713815884
HD144661,6,241.96595041499998,0.00043506787919331264,-24.460245,0.0004784453991843723
OBJ1903,6,132.78829282,0.0005342570971044013,11.980598333333333,0.00041968639085196267
HIP41317,6,126.45674217166668,0.0014909082505825176,-29.932106666666666,0.001451284488536916
OBJ750,6,132.72437536666666,0.004768284267733469,11.741596666666666,0.0018406593021710067
HD-6793,6,16.82890032,0.0019245734084314893,-61.77507166666667,0.0008909638975087589
HD-210590,6,333.27737666166666,0.00042302606509022614,-59.69311833333333,0.0004971284206983525
LRA03_E2_2445,6,92.997581525,0.0016451585909546568,4.726035,0.0005893979979606027
HIP80083,6,245.16824564333334,0.0026220179794932174,-17.650196666666666,0.0013200555543858526
LRC10_E2_5093,6,279.1129188383333,0.0012719636182717585,7.733436666666667,0.000685468209814783
BD-160931,6,70.90145717166666,0.0016280487616496953,-15.805025,0.0015091023822122115
LRA03_E2_0861,6,93.04877518166666,0.0019081346056488936,5.041361666666667,0.0014416992289195394
HD144844,6,242.18180485833332,0.0005380613497061536,-23.684213333333332,0.0005138741739634959
E_246887507,6,77.96104370166667,0.000996891920868012,16.63047,0.0014428998579262304
E_246891964,6,70.86230990666667,0.0012190140094497594,16.67482,0.0009415943925065527
PARTHENOPE,6,216.19357536666666,0.3743828383478805,-6.3937333333333335,0.1716071339620434
94 CET,6,48.19408666333334,0.0010436933028948082,-1.19688,0.00013221195104829955
OBJ809,6,132.76176583,0.0023739836937882223,11.753713333333332,0.0012666754385660176
BD-130718,6,55.77597698666667,0.0021487577742660136,-12.894716666666667,0.0013684833454109678
HD155854,6,258.9138176833333,0.0006213653220007501,-34.35415,0.0007519840423857731
E_201253025,6,179.33275314333332,0.0009764394806102852,-3.161618333333333,0.0015580425753702548
OBJ1622,6,132.80392429999998,0.002742759718160933,11.904385,0.0018177431061629059
A_HR3721,6,139.36089397499998,0.0026834095727788017,-74.731295,0.0007412084727018929
BD-173874,6,202.84039536666668,0.0006616234755367316,-18.06699,0.00027878306978777935
HD 94270,6,163.16363416166666,0.0009689442504073796,-17.032991666666668,0.0016178061276508956
BD-060904,6,66.50999235833332,0.0027067044250717147,-6.1812949999999995,0.00039531000493298724
C_HR2791,6,109.64203295833333,0.00027482429211866087,-39.21054,0.001786885558730387
HD77278,6,135.44681096666667,0.0008365369763415124,6.4969616666666665,0.0006881981303863491
HD-121416,6,209.08531523,0.001309789507873722,-46.59310666666667,0.0013868333233169286
BD+03 580,6,64.16929999666667,0.0009684712336975864,3.6982366666666664,0.0007951771291144138
GD-CEP-0291,6,132.89145328166668,0.001163571640752963,-48.32734166666666,0.0009043985109805206
HD79469,6,138.59040078166666,0.001112697793645302,2.3116783333333335,0.0003635060751442057
HD68694,6,122.93194268333333,0.0005887802505089328,-44.03398166666667,0.0006893305931573012
TOI-786,6,100.10827249666666,0.0006932143034461561,-63.3456,0.000299065210279713
HD-122430,6,210.597396525,0.0007703313244248592,-27.429038333333335,0.001826038517299455
OGLE-GD-CEP-0291,6,132.89106763333334,0.0014204199776084105,-48.32696833333333,0.0006584350132443919
HD10830,6,26.41790481,0.0006533965518727632,-25.05219,0.0019518504041044812
PHI2PAV,6,310.017029995,0.0003822207579327514,-60.54900333333333,0.00017025471114319267
HR-5378,6,215.7593302716667,0.002681279712621215,-39.51246166666667,0.0014300687629163818
HD68402,6,121.34715745,0.013509389746417567,-74.41149666666666,0.001983196073681296
A_HR4313,6,166.22954814333335,0.0030673371290716603,-35.80048,0.0016838408475855068
C_HR3702,6,139.89418411666665,0.0008593205063870453,-11.314063333333332,0.0007443028057636403
SC8-84,6,15.075689904999999,0.0071626691093077365,-72.39966166666666,0.0011161615773101507
HD60700A,6,113.80149171166666,0.0013078833190344962,-17.54974,0.001226523542375205
HR-5885,6,237.74808222000001,0.0007989395962174913,-25.749571666666668,0.0006624021940379864
HD42606,6,92.76351282,0.0017085853041929643,-13.800551666666665,0.000813865263213891
HD-111295,6,192.112456615,0.0009354919578903342,-27.597956666666665,0.0017564699447093328
NOI-104059,6,321.89782435,0.0006169132294195275,-8.350458333333334,0.0009108329521190189
HD168432,6,274.95034448666667,0.0008204337285520018,-4.960931666666666,0.000504674812792134
HD168442,6,274.96342596666665,0.0024429136362365974,-1.9390666666666665,0.0007966847975622625
YZ_CAR,6,157.07132194,0.0010776930343708614,-59.35151333333334,0.0019175679040567132
EPSIND,6,330.85233661666666,0.00014531358553975275,-56.788729999999994,3.464101615146774e-05
HD-196470,6,309.54343101666666,0.0011429164095937562,-17.500361666666667,0.0014419073016888973
BETA-VIR,6,177.67534004333334,0.0002581259465960279,1.7664350000000002,5.856620185736329e-05
HD4150,6,10.836126476666665,0.00023400193030404835,-57.465203333333335,9.025888691198141e-05
HD101581,6,175.26046254333335,0.0010001104480957075,-44.40482666666667,0.0009386302076255873
HR-3724,6,140.70989587666668,6.60259366202394e-05,-9.837670000000001,0.0001604992211813411
HD 97037,6,167.55270980999998,0.00046165592598636923,-7.395155,0.0014236116043360705
OBJ1032,6,132.98905494666667,0.0031600203295099284,11.788255,0.0012315640462438882
HIP9749,6,31.350995366666666,0.0027970493423231427,-28.070695,0.0019900226129358463
HD-136014,6,229.88530096833333,0.0018804417664647873,-37.09739166666667,0.002568925196782063
HIP32530,6,101.81634212333334,0.00264242391818044,-18.259515,0.0008845281227856094
HIP99606B,6,303.2094001333333,0.0015451005980887359,-34.90259666666667,0.001935072780715337
HD45557,6,96.05437694,0.00030570948771923586,-60.28381833333333,0.00037536204745326144
MR_ARA,6,269.1713481433333,0.0007343415549252613,-45.77433833333333,0.0007847143854071365
LRA01_E1_2101,6,100.14156601500001,0.0012265011930652394,0.2845316666666667,0.000532368919703876
HD78130,6,136.48685596666667,0.006168581227004686,-21.536096666666666,0.0027424417344153805
HD 183263,6,292.10184518166665,0.0011504522229647332,8.358935,0.0018444592703558591
